ValueDateTime,Temperature
27742-08-16 ,22.2
27743-08-16 ,22.2
27744-08-16 ,22.2
27745-08-16 ,22.2
27746-08-16 ,22.2
27747-08-16 ,22.2
27748-08-16 ,22.2
27749-08-16 ,22.2
27750-08-16 ,22.2
27751-08-16 ,22.2
27752-08-16 ,22.2
27753-08-16 ,22.2
27754-08-16 ,22.2
27755-08-16 ,22.2
27756-08-16 ,22.2
27757-08-16 ,22.2
27758-08-16 ,22.2
27759-08-16 ,22.2
27760-08-16 ,22.2
27761-08-16 ,22.2
27762-08-16 ,22.2
27763-08-16 ,22.2
27764-08-16 ,22.2
27765-08-16 ,22.2
27766-08-16 ,22.2
27767-08-16 ,22.2
27768-08-16 ,22.2
27769-08-16 ,22.2
27770-08-16 ,22.2
27771-08-16 ,22.2
27772-08-16 ,22.2
27773-08-16 ,22.2
27774-08-16 ,22.2
27775-08-16 ,22.2
27776-08-16 ,22.2
27777-08-16 ,22.2
27778-08-16 ,22.2
27779-08-16 ,22.2
27780-08-16 ,22.2
27781-08-16 ,22.2
27782-08-16 ,22.2
27783-08-16 ,22.2
27784-08-16 ,22.2
27785-08-16 ,22.2
27786-08-16 ,22.2
27787-08-16 ,22.2
27788-08-16 ,22.2
27789-08-16 ,22.2
27790-08-16 ,22.2
27791-08-16 ,22.2
27792-08-16 ,22.2
27793-08-16 ,22.2
27794-08-16 ,22.2
27795-08-16 ,22.2
27796-08-16 ,22.2
27797-08-16 ,22.2
27798-08-16 ,22.2
27799-08-16 ,22.2
27800-08-16 ,22.2
27801-08-16 ,22.2
27802-08-16 ,22.2
27803-08-16 ,22.2
27804-08-16 ,22.2
27805-08-16 ,22.2
27806-08-16 ,22.2
27807-08-16 ,22.2
27808-08-16 ,22.2
27809-08-16 ,22.2
27810-08-16 ,22.2
27811-08-16 ,22.2
27812-08-16 ,22.2
27813-08-16 ,22.2
27814-08-16 ,22.2
27815-08-16 ,22.2
27816-08-16 ,22.2
27817-08-16 ,22.2
27818-08-16 ,22.2
27819-08-16 ,22.2
27820-08-16 ,22.2
27821-08-16 ,22.2
27822-08-16 ,22.2
27823-08-16 ,22.2
27824-08-16 ,22.2
27825-08-16 ,22.2
27826-08-16 ,22.2
27827-08-16 ,22.2
27828-08-16 ,22.2
27829-08-16 ,22.2
27830-08-16 ,22.2
27831-08-16 ,22.2
27832-08-16 ,22.2
27833-08-16 ,22.2
27834-08-16 ,22.2
27835-08-16 ,22.2
27836-08-16 ,22.2
27837-08-16 ,22.2
27838-08-16 ,22.2
27839-08-16 ,22.2
27840-08-16 ,22.2
27841-08-16 ,22.2
27842-08-16 ,22.2
27843-08-16 ,22.2
27844-08-16 ,22.2
27845-08-16 ,22.2
27846-08-16 ,22.2
27847-08-16 ,22.2
27848-08-16 ,22.2
27849-08-16 ,22.2
27850-08-16 ,22.2
27851-08-16 ,22.2
27852-08-16 ,22.2
27853-08-16 ,22.2
27854-08-16 ,22.2
27855-08-16 ,22.2
27856-08-16 ,22.2
27857-08-16 ,22.2
27858-08-16 ,22.2
27859-08-16 ,22.2
27860-08-16 ,22.2
27861-08-16 ,22.2
27862-08-16 ,22.2
27863-08-16 ,22.2
27864-08-16 ,22.2
27865-08-16 ,22.2
27866-08-16 ,22.2
27867-08-16 ,22.2
27868-08-16 ,22.2
27869-08-16 ,22.2
27870-08-16 ,22.2
27871-08-16 ,22.2
27872-08-16 ,22.2
27873-08-16 ,22.2
27874-08-16 ,22.2
27875-08-16 ,22.2
27876-08-16 ,22.2
27877-08-16 ,22.2
27878-08-16 ,22.2
27879-08-16 ,22.2
27880-08-16 ,22.2
27881-08-16 ,22.2
27882-08-16 ,22.2
27883-08-16 ,22.2
27884-08-16 ,22.2
27885-08-16 ,22.2
27886-08-16 ,22.2
27887-08-16 ,22.2
27888-08-16 ,22.2
27889-08-16 ,22.2
27890-08-16 ,22.2
27891-08-16 ,22.2
27892-08-16 ,22.2
27893-08-16 ,22.2
27894-08-16 ,22.2
27895-08-16 ,22.2
27896-08-16 ,22.2
27897-08-16 ,22.2
27898-08-16 ,22.2
27899-08-16 ,22.2
27900-08-16 ,22.2
27901-08-16 ,22.2
27902-08-16 ,22.2
27903-08-16 ,22.2
27904-08-16 ,22.2
27905-08-16 ,22.2
27906-08-16 ,22.2
27907-08-16 ,22.2
27908-08-16 ,22.2
27909-08-16 ,22.2
27910-08-16 ,22.2
27911-08-16 ,22.2
27912-08-16 ,22.2
27913-08-16 ,22.2
27914-08-16 ,22.2
27915-08-16 ,22.2
27916-08-16 ,22.2
27917-08-16 ,22.2
27918-08-16 ,22.2
27919-08-16 ,22.2
27920-08-16 ,22.2
27921-08-16 ,22.2
27922-08-16 ,22.2
27923-08-16 ,22.2
27924-08-16 ,22.2
27925-08-16 ,22.2
27926-08-16 ,22.2
27927-08-16 ,22.2
27928-08-16 ,22.2
27929-08-16 ,22.2
27930-08-16 ,22.2
27931-08-16 ,22.2
27932-08-16 ,22.2
27933-08-16 ,22.2
27934-08-16 ,22.2
27935-08-16 ,22.2
27936-08-16 ,22.2
27937-08-16 ,22.2
27938-08-16 ,22.2
27939-08-16 ,22.2
27940-08-16 ,22.2
27941-08-16 ,22.2
27942-08-16 ,22.2
27943-08-16 ,22.2
27944-08-16 ,22.2
27945-08-16 ,22.2
27946-08-16 ,22.2
27947-08-16 ,22.2
27948-08-16 ,22.2
27949-08-16 ,22.2
27950-08-16 ,22.2
27951-08-16 ,22.2
27952-08-16 ,22.2
27953-08-16 ,22.2
27954-08-16 ,22.2
27955-08-16 ,22.2
27956-08-16 ,22.2
27957-08-16 ,22.2
27958-08-16 ,22.2
27959-08-16 ,22.2
27960-08-16 ,22.2
27961-08-16 ,22.2
27962-08-16 ,22.2
27963-08-16 ,22.2
27964-08-16 ,22.2
27965-08-16 ,22.2
27966-08-16 ,22.2
27967-08-16 ,22.2
27968-08-16 ,22.2
27969-08-16 ,22.2
27970-08-16 ,22.2
27971-08-16 ,22.2
27972-08-16 ,22.2
27973-08-16 ,22.2
27974-08-16 ,22.2
27975-08-16 ,22.2
27976-08-16 ,22.2
27977-08-16 ,22.2
27978-08-16 ,22.2
27979-08-16 ,22.2
27980-08-16 ,22.2
27981-08-16 ,22.2
27982-08-16 ,22.2
27983-08-16 ,22.2
27984-08-16 ,22.2
27985-08-16 ,22.2
27986-08-16 ,22.2
27987-08-16 ,22.2
27988-08-16 ,22.2
27989-08-16 ,22.2
27990-08-16 ,22.2
27991-08-16 ,22.2
27992-08-16 ,22.2
27993-08-16 ,22.2
27994-08-16 ,22.2
27995-08-16 ,22.2
27996-08-16 ,22.2
27997-08-16 ,22.2
27998-08-16 ,22.2
27999-08-16 ,22.2
28000-08-16 ,22.2
28001-08-16 ,22.2
28002-08-16 ,22.2
28003-08-16 ,22.2
28004-08-16 ,22.2
28005-08-16 ,22.2
28006-08-16 ,22.2
28007-08-16 ,22.2
28008-08-16 ,22.2
28009-08-16 ,22.2
28010-08-16 ,22.2
28011-08-16 ,22.2
28012-08-16 ,22.2
28013-08-16 ,22.2
28014-08-16 ,22.2
28015-08-16 ,22.2
28016-08-16 ,22.2
28017-08-16 ,22.2
28018-08-16 ,22.2
28019-08-16 ,22.2
28020-08-16 ,22.2
28021-08-16 ,22.2
28022-08-16 ,22.2
28023-08-16 ,22.2
28024-08-16 ,22.2
28025-08-16 ,22.2
28026-08-16 ,22.2
28027-08-16 ,22.2
28028-08-16 ,22.2
28029-08-16 ,22.2
28030-08-16 ,22.2
28031-08-16 ,22.2
28032-08-16 ,22.2
28033-08-16 ,22.2
28034-08-16 ,22.2
28035-08-16 ,22.2
28036-08-16 ,22.2
28037-08-16 ,22.2
28038-08-16 ,22.2
28039-08-16 ,22.2
28040-08-16 ,22.2
28041-08-16 ,22.2
28042-08-16 ,22.2
28043-08-16 ,22.2
28044-08-16 ,22.2
28045-08-16 ,22.2
28046-08-16 ,22.2
28047-08-16 ,22.2
28048-08-16 ,22.2
28049-08-16 ,22.2
28050-08-16 ,22.2
28051-08-16 ,22.2
28052-08-16 ,22.2
28053-08-16 ,22.2
28054-08-16 ,22.2
28055-08-16 ,22.2
28056-08-16 ,22.2
28057-08-16 ,22.2
28058-08-16 ,22.2
28059-08-16 ,22.2
28060-08-16 ,22.2
28061-08-16 ,22.2
28062-08-16 ,22.2
28063-08-16 ,22.2
28064-08-16 ,22.2
28065-08-16 ,22.2
28066-08-16 ,22.2
28067-08-16 ,22.2
28068-08-16 ,22.2
28069-08-16 ,22.2
28070-08-16 ,22.2
28071-08-16 ,22.2
28072-08-16 ,22.2
28073-08-16 ,22.2
28074-08-16 ,22.2
28075-08-16 ,22.2
28076-08-16 ,22.2
28077-08-16 ,22.2
28078-08-16 ,22.2
28079-08-16 ,22.2
28080-08-16 ,22.2
28081-08-16 ,22.2
28082-08-16 ,22.2
28083-08-16 ,22.2
28084-08-16 ,22.2
28085-08-16 ,22.2
28086-08-16 ,22.2
28087-08-16 ,22.2
28088-08-16 ,22.2
28089-08-16 ,22.2
28090-08-16 ,22.2
28091-08-16 ,22.2
28092-08-16 ,22.2
28093-08-16 ,22.2
28094-08-16 ,22.2
28095-08-16 ,22.2
28096-08-16 ,22.2
28097-08-16 ,22.2
28098-08-16 ,22.2
28099-08-16 ,22.2
28100-08-16 ,22.2
28101-08-16 ,22.2
28102-08-16 ,22.2
28103-08-16 ,22.2
28104-08-16 ,22.2
28105-08-16 ,22.2
28106-08-16 ,22.2
28107-08-16 ,22.2
28108-08-16 ,22.2
28109-08-16 ,22.2
28110-08-16 ,22.2
28111-08-16 ,22.2
28112-08-16 ,22.2
28113-08-16 ,22.2
28114-08-16 ,22.2
28115-08-16 ,22.2
28116-08-16 ,22.2
28117-08-16 ,22.2
28118-08-16 ,22.2
28119-08-16 ,22.2
28120-08-16 ,22.2
28121-08-16 ,22.2
28122-08-16 ,22.2
28123-08-16 ,22.2
28124-08-16 ,22.2
28125-08-16 ,22.2
28126-08-16 ,22.2
28127-08-16 ,22.2
28128-08-16 ,22.2
28129-08-16 ,22.2
28130-08-16 ,22.2
28131-08-16 ,22.2
28132-08-16 ,22.2
28133-08-16 ,22.2
28134-08-16 ,22.2
28135-08-16 ,22.2
28136-08-16 ,22.2
28137-08-16 ,22.2
28138-08-16 ,22.2
28139-08-16 ,22.2
28140-08-16 ,22.2
28141-08-16 ,22.2
28142-08-16 ,22.2
28143-08-16 ,22.2
28144-08-16 ,22.2
28145-08-16 ,22.2
28146-08-16 ,22.2
28147-08-16 ,22.2
28148-08-16 ,22.2
28149-08-16 ,22.2
28150-08-16 ,22.2
28151-08-16 ,22.2
28152-08-16 ,22.2
28153-08-16 ,22.2
28154-08-16 ,22.2
28155-08-16 ,22.2
28156-08-16 ,22.2
28157-08-16 ,22.2
28158-08-16 ,22.2
28159-08-16 ,22.2
28160-08-16 ,22.2
28161-08-16 ,22.2
28162-08-16 ,22.2
28163-08-16 ,22.2
28164-08-16 ,22.2
28165-08-16 ,22.2
28166-08-16 ,22.2
28167-08-16 ,22.2
28168-08-16 ,22.2
28169-08-16 ,22.2
28170-08-16 ,22.2
28171-08-16 ,22.2
28172-08-16 ,22.2
28173-08-16 ,22.2
28174-08-16 ,22.2
28175-08-16 ,22.2
28176-08-16 ,22.2
28177-08-16 ,22.2
28178-08-16 ,22.2
28179-08-16 ,22.2
28180-08-16 ,22.2
28181-08-16 ,22.2
28182-08-16 ,22.2
28183-08-16 ,22.2
28184-08-16 ,22.2
28185-08-16 ,22.2
28186-08-16 ,22.2
28187-08-16 ,22.2
28188-08-16 ,22.2
28189-08-16 ,22.2
28190-08-16 ,22.2
28191-08-16 ,22.2
28192-08-16 ,22.2
28193-08-16 ,22.2
28194-08-16 ,22.2
28195-08-16 ,22.2
28196-08-16 ,22.2
28197-08-16 ,22.2
28198-08-16 ,22.2
28199-08-16 ,22.2
28200-08-16 ,22.2
28201-08-16 ,22.2
28202-08-16 ,22.2
28203-08-16 ,22.2
28204-08-16 ,22.2
28205-08-16 ,22.2
28206-08-16 ,22.2
28207-08-16 ,22.2
28208-08-16 ,22.2
28209-08-16 ,22.2
28210-08-16 ,22.2
28211-08-16 ,22.2
28212-08-16 ,22.2
28213-08-16 ,22.2
28214-08-16 ,22.2
28215-08-16 ,22.2
28216-08-16 ,22.2
28217-08-16 ,22.2
28218-08-16 ,22.2
28219-08-16 ,22.2
28220-08-16 ,22.2
28221-08-16 ,22.2
28222-08-16 ,22.2
28223-08-16 ,22.2
28224-08-16 ,22.2
28225-08-16 ,22.2
28226-08-16 ,22.2
28227-08-16 ,22.2
28228-08-16 ,22.2
28229-08-16 ,22.2
28230-08-16 ,22.2
28231-08-16 ,22.2
28232-08-16 ,22.2
28233-08-16 ,22.2
28234-08-16 ,22.2
28235-08-16 ,22.2
28236-08-16 ,22.2
28237-08-16 ,22.2
28238-08-16 ,22.2
28239-08-16 ,22.2
28240-08-16 ,22.2
28241-08-16 ,22.2
28242-08-16 ,22.2
28243-08-16 ,22.2
28244-08-16 ,22.2
28245-08-16 ,22.2
28246-08-16 ,22.2
28247-08-16 ,22.2
28248-08-16 ,22.2
28249-08-16 ,22.2
28250-08-16 ,22.2
28251-08-16 ,22.2
28252-08-16 ,22.2
28253-08-16 ,22.2
28254-08-16 ,22.2
28255-08-16 ,22.2
28256-08-16 ,22.2
28257-08-16 ,22.2
28258-08-16 ,22.2
28259-08-16 ,22.2
28260-08-16 ,22.2
28261-08-16 ,22.2
28262-08-16 ,22.2
28263-08-16 ,22.2
28264-08-16 ,22.2
28265-08-16 ,22.2
28266-08-16 ,22.2
28267-08-16 ,22.2
28268-08-16 ,22.2
28269-08-16 ,22.2
28270-08-16 ,22.2
28271-08-16 ,22.2
28272-08-16 ,22.2
28273-08-16 ,22.2
28274-08-16 ,22.2
28275-08-16 ,22.2
28276-08-16 ,22.2
28277-08-16 ,22.2
28278-08-16 ,22.2
28279-08-16 ,22.2
28280-08-16 ,22.2
28281-08-16 ,22.2
28282-08-16 ,22.2
28283-08-16 ,22.2
28284-08-16 ,22.2
28285-08-16 ,22.2
28286-08-16 ,22.2
28287-08-16 ,22.2
28288-08-16 ,22.2
28289-08-16 ,22.2
28290-08-16 ,22.2
28291-08-16 ,22.2
28292-08-16 ,22.2
28293-08-16 ,22.2
28294-08-16 ,22.2
28295-08-16 ,22.2
28296-08-16 ,22.2
28297-08-16 ,22.2
28298-08-16 ,22.2
28299-08-16 ,22.2
28300-08-16 ,22.2
28301-08-16 ,22.2
28302-08-16 ,22.2
28303-08-16 ,22.2
28304-08-16 ,22.2
28305-08-16 ,22.2
28306-08-16 ,22.2
28307-08-16 ,22.2
28308-08-16 ,22.2
28309-08-16 ,22.2
28310-08-16 ,22.2
28311-08-16 ,22.2
28312-08-16 ,22.2
28313-08-16 ,22.2
28314-08-16 ,22.2
28315-08-16 ,22.2
28316-08-16 ,22.2
28317-08-16 ,22.2
28318-08-16 ,22.2
28319-08-16 ,22.2
28320-08-16 ,22.2
28321-08-16 ,22.2
28322-08-16 ,22.2
28323-08-16 ,22.2
28324-08-16 ,22.2
28325-08-16 ,22.2
28326-08-16 ,22.2
28327-08-16 ,22.2
28328-08-16 ,22.2
28329-08-16 ,22.2
28330-08-16 ,22.2
28331-08-16 ,22.2
28332-08-16 ,22.2
28333-08-16 ,22.2
28334-08-16 ,22.2
28335-08-16 ,22.2
28336-08-16 ,22.2
28337-08-16 ,22.2
28338-08-16 ,22.2
28339-08-16 ,22.2
28340-08-16 ,22.2
28341-08-16 ,22.2
28342-08-16 ,22.2
28343-08-16 ,22.2
28344-08-16 ,22.2
28345-08-16 ,22.2
28346-08-16 ,22.2
28347-08-16 ,22.2
28348-08-16 ,22.2
28349-08-16 ,22.2
28350-08-16 ,22.2
28351-08-16 ,22.2
28352-08-16 ,22.2
28353-08-16 ,22.2
28354-08-16 ,22.2
28355-08-16 ,22.2
28356-08-16 ,22.2
28357-08-16 ,22.2
28358-08-16 ,22.2
28359-08-16 ,22.2
28360-08-16 ,22.2
28361-08-16 ,22.2
28362-08-16 ,22.2
28363-08-16 ,22.2
28364-08-16 ,22.2
28365-08-16 ,22.2
28366-08-16 ,22.2
28367-08-16 ,22.2
28368-08-16 ,22.2
28369-08-16 ,22.2
28370-08-16 ,22.2
28371-08-16 ,22.2
28372-08-16 ,22.2
28373-08-16 ,22.2
28374-08-16 ,22.2
28375-08-16 ,22.2
28376-08-16 ,22.2
28377-08-16 ,22.2
28378-08-16 ,22.2
28379-08-16 ,22.2
28380-08-16 ,22.2
28381-08-16 ,22.2
28382-08-16 ,22.2
28383-08-16 ,22.2
28384-08-16 ,22.2
28385-08-16 ,22.2
28386-08-16 ,22.2
28387-08-16 ,22.2
28388-08-16 ,22.2
28389-08-16 ,22.2
28390-08-16 ,22.2
28391-08-16 ,22.2
28392-08-16 ,22.2
28393-08-16 ,22.2
28394-08-16 ,22.2
28395-08-16 ,22.2
28396-08-16 ,22.2
28397-08-16 ,22.2
28398-08-16 ,22.2
28399-08-16 ,22.2
28400-08-16 ,22.2
28401-08-16 ,22.2
28402-08-16 ,22.2
28403-08-16 ,22.2
28404-08-16 ,22.2
28405-08-16 ,22.2
28406-08-16 ,22.2
28407-08-16 ,22.2
28408-08-16 ,22.2
28409-08-16 ,22.2
28410-08-16 ,22.2
28411-08-16 ,22.2
28412-08-16 ,22.2
28413-08-16 ,22.2
28414-08-16 ,22.2
28415-08-16 ,22.2
28416-08-16 ,22.2
28417-08-16 ,22.2
28418-08-16 ,22.2
28419-08-16 ,22.2
28420-08-16 ,22.2
28421-08-16 ,22.2
28422-08-16 ,22.2
28423-08-16 ,22.2
28424-08-16 ,22.2
28425-08-16 ,22.2
28426-08-16 ,22.2
28427-08-16 ,22.2
28428-08-16 ,22.2
28429-08-16 ,22.2
28430-08-16 ,22.2
28431-08-16 ,22.2
28432-08-16 ,22.2
28433-08-16 ,22.2
28434-08-16 ,22.2
28435-08-16 ,22.2
28436-08-16 ,22.2
28437-08-16 ,22.2
28438-08-16 ,22.2
28439-08-16 ,22.2
28440-08-16 ,22.2
28441-08-16 ,22.2
28442-08-16 ,22.2
28443-08-16 ,22.2
28444-08-16 ,22.2
28445-08-16 ,22.2
28446-08-16 ,22.2
28447-08-16 ,22.2
28448-08-16 ,22.2
28449-08-16 ,22.2
28450-08-16 ,22.2
28451-08-16 ,22.2
28452-08-16 ,22.2
28453-08-16 ,22.2
28454-08-16 ,22.2
28455-08-16 ,22.2
28456-08-16 ,22.2
28457-08-16 ,22.2
28458-08-16 ,22.2
28459-08-16 ,22.2
28460-08-16 ,22.2
28461-08-16 ,22.2
28462-08-16 ,22.2
28463-08-16 ,22.2
28464-08-16 ,22.2
28465-08-16 ,22.2
28466-08-16 ,22.2
28467-08-16 ,22.2
28468-08-16 ,22.2
28469-08-16 ,22.2
28470-08-16 ,22.2
28471-08-16 ,22.2
28472-08-16 ,22.2
28473-08-16 ,22.2
28474-08-16 ,22.2
28475-08-16 ,22.2
28476-08-16 ,22.2
28477-08-16 ,22.2
28478-08-16 ,22.2
28479-08-16 ,22.2
28480-08-16 ,22.2
28481-08-16 ,22.2
28482-08-16 ,22.2
28483-08-16 ,22.2
28484-08-16 ,22.2
28485-08-16 ,22.2
28486-08-16 ,22.2
28487-08-16 ,22.2
28488-08-16 ,22.2
28489-08-16 ,22.2
28490-08-16 ,22.2
28491-08-16 ,22.2
28492-08-16 ,22.2
28493-08-16 ,22.2
28494-08-16 ,22.2
28495-08-16 ,22.2
28496-08-16 ,22.2
28497-08-16 ,22.2
28498-08-16 ,22.2
28499-08-16 ,22.2
28500-08-16 ,22.2
28501-08-16 ,22.2
28502-08-16 ,22.2
28503-08-16 ,22.2
28504-08-16 ,22.2
28505-08-16 ,22.2
28506-08-16 ,22.2
28507-08-16 ,22.2
28508-08-16 ,22.2
28509-08-16 ,22.2
28510-08-16 ,22.2
28511-08-16 ,22.2
28512-08-16 ,22.2
28513-08-16 ,22.2
28514-08-16 ,22.2
28515-08-16 ,22.2
28516-08-16 ,22.2
28517-08-16 ,22.2
28518-08-16 ,22.2
28519-08-16 ,22.2
28520-08-16 ,22.2
28521-08-16 ,22.2
28522-08-16 ,22.2
28523-08-16 ,22.2
28524-08-16 ,22.2
28525-08-16 ,22.2
28526-08-16 ,22.2
28527-08-16 ,22.2
28528-08-16 ,22.2
28529-08-16 ,22.2
28530-08-16 ,22.2
28531-08-16 ,22.2
28532-08-16 ,22.2
28533-08-16 ,22.2
28534-08-16 ,22.2
28535-08-16 ,22.2
28536-08-16 ,22.2
28537-08-16 ,22.2
28538-08-16 ,22.2
28539-08-16 ,22.2
28540-08-16 ,22.2
28541-08-16 ,22.2
28542-08-16 ,22.2
28543-08-16 ,22.2
28544-08-16 ,22.2
28545-08-16 ,22.2
28546-08-16 ,22.2
28547-08-16 ,22.2
28548-08-16 ,22.2
28549-08-16 ,22.2
28550-08-16 ,22.2
28551-08-16 ,22.2
28552-08-16 ,22.2
28553-08-16 ,22.2
28554-08-16 ,22.2
28555-08-16 ,22.2
28556-08-16 ,22.2
28557-08-16 ,22.2
28558-08-16 ,22.2
28559-08-16 ,22.2
28560-08-16 ,22.2
28561-08-16 ,22.2
28562-08-16 ,22.2
28563-08-16 ,22.2
28564-08-16 ,22.2
28565-08-16 ,22.2
28566-08-16 ,22.2
28567-08-16 ,22.2
28568-08-16 ,22.2
28569-08-16 ,22.2
28570-08-16 ,22.2
28571-08-16 ,22.2
28572-08-16 ,22.2
28573-08-16 ,22.2
28574-08-16 ,22.2
28575-08-16 ,22.2
28576-08-16 ,22.2
28577-08-16 ,22.2
28578-08-16 ,22.2
28579-08-16 ,22.2
28580-08-16 ,22.2
28581-08-16 ,22.2
28582-08-16 ,22.2
28583-08-16 ,22.2
28584-08-16 ,22.2
28585-08-16 ,22.2
28586-08-16 ,22.2
28587-08-16 ,22.2
28588-08-16 ,22.2
28589-08-16 ,22.2
28590-08-16 ,22.2
28591-08-16 ,22.2
28592-08-16 ,22.2
28593-08-16 ,22.2
28594-08-16 ,22.2
28595-08-16 ,22.2
28596-08-16 ,22.2
28597-08-16 ,22.2
28598-08-16 ,22.2
28599-08-16 ,22.2
28600-08-16 ,22.2
28601-08-16 ,22.2
28602-08-16 ,22.2
28603-08-16 ,22.2
28604-08-16 ,22.2
28605-08-16 ,22.2
28606-08-16 ,22.2
28607-08-16 ,22.2
28608-08-16 ,22.2
28609-08-16 ,22.2
28610-08-16 ,22.2
28611-08-16 ,22.2
28612-08-16 ,22.2
28613-08-16 ,22.2
28614-08-16 ,22.2
28615-08-16 ,22.2
28616-08-16 ,22.2
28617-08-16 ,22.2
28618-08-16 ,22.2
28619-08-16 ,22.2
28620-08-16 ,22.2
28621-08-16 ,22.2
28622-08-16 ,22.2
28623-08-16 ,22.2
28624-08-16 ,22.2
28625-08-16 ,22.2
28626-08-16 ,22.2
28627-08-16 ,22.2
28628-08-16 ,22.2
28629-08-16 ,22.2
28630-08-16 ,22.2
28631-08-16 ,22.2
28632-08-16 ,22.2
28633-08-16 ,22.2
28634-08-16 ,22.2
28635-08-16 ,22.2
28636-08-16 ,22.2
28637-08-16 ,22.2
28638-08-16 ,22.2
28639-08-16 ,22.2
28640-08-16 ,22.2
28641-08-16 ,22.2
28642-08-16 ,22.2
28643-08-16 ,22.2
28644-08-16 ,22.2
28645-08-16 ,22.2
28646-08-16 ,22.2
28647-08-16 ,22.2
28648-08-16 ,22.2
28649-08-16 ,22.2
28650-08-16 ,22.2
28651-08-16 ,22.2
28652-08-16 ,22.2
28653-08-16 ,22.2
28654-08-16 ,22.2
28655-08-16 ,22.2
28656-08-16 ,22.2
28657-08-16 ,22.2
28658-08-16 ,22.2
28659-08-16 ,22.2
28660-08-16 ,22.2
28661-08-16 ,22.2
28662-08-16 ,22.2
28663-08-16 ,22.2
28664-08-16 ,22.2
28665-08-16 ,22.2
28666-08-16 ,22.2
28667-08-16 ,22.2
28668-08-16 ,22.2
28669-08-16 ,22.2
28670-08-16 ,22.2
28671-08-16 ,22.2
28672-08-16 ,22.2
28673-08-16 ,22.2
28674-08-16 ,22.2
28675-08-16 ,22.2
28676-08-16 ,22.2
28677-08-16 ,22.2
28678-08-16 ,22.2
28679-08-16 ,22.2
28680-08-16 ,22.2
28681-08-16 ,22.2
28682-08-16 ,22.2
28683-08-16 ,22.2
28684-08-16 ,22.2
28685-08-16 ,22.2
28686-08-16 ,22.2
28687-08-16 ,22.2
28688-08-16 ,22.2
28689-08-16 ,22.2
28690-08-16 ,22.2
28691-08-16 ,22.2
28692-08-16 ,22.2
28693-08-16 ,22.2
28694-08-16 ,22.2
28695-08-16 ,22.2
28696-08-16 ,22.2
28697-08-16 ,22.2
28698-08-16 ,22.2
28699-08-16 ,22.2
28700-08-16 ,22.2
28701-08-16 ,22.2
28702-08-16 ,22.2
28703-08-16 ,22.2
28704-08-16 ,22.2
28705-08-16 ,22.2
28706-08-16 ,22.2
28707-08-16 ,22.2
28708-08-16 ,22.2
28709-08-16 ,22.2
28710-08-16 ,22.2
28711-08-16 ,22.2
28712-08-16 ,22.2
28713-08-16 ,22.2
28714-08-16 ,22.2
28715-08-16 ,22.2
28716-08-16 ,22.2
28717-08-16 ,22.2
28718-08-16 ,22.2
28719-08-16 ,22.2
28720-08-16 ,22.2
28721-08-16 ,22.2
28722-08-16 ,22.2
28723-08-16 ,22.2
28724-08-16 ,22.2
28725-08-16 ,22.2
28726-08-16 ,22.2
28727-08-16 ,22.2
28728-08-16 ,22.2
28729-08-16 ,22.2
28730-08-16 ,22.2
28731-08-16 ,22.2
28732-08-16 ,22.2
28733-08-16 ,22.2
28734-08-16 ,22.2
28735-08-16 ,22.2
28736-08-16 ,22.2
28737-08-16 ,22.2
28738-08-16 ,22.2
28739-08-16 ,22.2
28740-08-16 ,22.2
28741-08-16 ,22.2
28742-08-16 ,22.2
28743-08-16 ,22.2
28744-08-16 ,22.2
28745-08-16 ,22.2
28746-08-16 ,22.2
28747-08-16 ,22.2
28748-08-16 ,22.2
28749-08-16 ,22.2
28750-08-16 ,22.2
28751-08-16 ,22.2
28752-08-16 ,22.2
28753-08-16 ,22.2
28754-08-16 ,22.2
28755-08-16 ,22.2
28756-08-16 ,22.2
28757-08-16 ,22.2
28758-08-16 ,22.2
28759-08-16 ,22.2
28760-08-16 ,22.2
28761-08-16 ,22.2
28762-08-16 ,22.2
28763-08-16 ,22.2
28764-08-16 ,22.2
28765-08-16 ,22.2
28766-08-16 ,22.2
28767-08-16 ,22.2
28768-08-16 ,22.2
28769-08-16 ,22.2
28770-08-16 ,22.2
28771-08-16 ,22.2
28772-08-16 ,22.2
28773-08-16 ,22.2
28774-08-16 ,22.2
28775-08-16 ,22.2
28776-08-16 ,22.2
28777-08-16 ,22.2
28778-08-16 ,22.2
28779-08-16 ,22.2
28780-08-16 ,22.2
28781-08-16 ,22.2
28782-08-16 ,22.2
28783-08-16 ,22.2
28784-08-16 ,22.2
28785-08-16 ,22.2
28786-08-16 ,22.2
28787-08-16 ,22.2
28788-08-16 ,22.2
28789-08-16 ,22.2
28790-08-16 ,22.2
28791-08-16 ,22.2
28792-08-16 ,22.2
28793-08-16 ,22.2
28794-08-16 ,22.2
28795-08-16 ,22.2
28796-08-16 ,22.2
28797-08-16 ,22.2
28798-08-16 ,22.2
28799-08-16 ,22.2
28800-08-16 ,22.2
28801-08-16 ,22.2
28802-08-16 ,22.2
28803-08-16 ,22.2
28804-08-16 ,22.2
28805-08-16 ,22.2
28806-08-16 ,22.2
28807-08-16 ,22.2
28808-08-16 ,22.2
28809-08-16 ,22.2
28810-08-16 ,22.2
28811-08-16 ,22.2
28812-08-16 ,22.2
28813-08-16 ,22.2
28814-08-16 ,22.2
28815-08-16 ,22.2
28816-08-16 ,22.2
